movieId,title,year,rating_promedio,total_votos
27344,Revolutionary Girl Utena: Adolescence of Utena (a.k.a. Revolutionary Girl Utena the Movie) (Shoujo kakumei Utena: Adolescence mokushiroku) (1999),1999,3.98,59
3741,Badlands (1973),1973,3.98,3182
166643,Hidden Figures (2016),2016,3.98,5669
5385,"Last Waltz, The (1978)",1978,3.98,1156
1104,"Streetcar Named Desire, A (1951)",1951,3.98,7208
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),1993,3.98,7741
55721,Elite Squad (Tropa de Elite) (2007),2007,3.98,2174
172577,Last Year's Snow Was Falling (1983),1983,3.98,247
3088,Harvey (1950),1950,3.98,4082
2068,Fanny and Alexander (Fanny och Alexander) (1982),1982,3.98,2385
3152,"Last Picture Show, The (1971)",1971,3.98,3213
2788,Monty Python's And Now for Something Completely Different (1971),1971,3.98,6773
26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",1986,3.98,604
7132,"Night at the Opera, A (1935)",1935,3.98,1989
52767,21 Up (1977),1977,3.98,542
936,Ninotchka (1939),1939,3.98,1601
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),2010,3.98,1987
1293,Gandhi (1982),1982,3.98,11078
259919,The Alpinist (2021),2021,3.98,122
290,Once Were Warriors (1994),1994,3.98,4199
3083,All About My Mother (Todo sobre mi madre) (1999),1999,3.98,5249
52104,"Moment of Innocence, A (Nun va Goldoon) (1996)",1996,3.98,72
1227,Once Upon a Time in America (1984),1984,3.98,5925
118166,Courier (1987),1987,3.98,139
41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),1967,3.98,272
147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),1986,3.98,135
1278,Young Frankenstein (1974),1974,3.98,18311
36363,Kin-Dza-Dza! (1986),1986,3.98,796
7096,Rivers and Tides (2001),2001,3.98,322
2810,Perfect Blue (1997),1997,3.98,2826
115569,Nightcrawler (2014),2014,3.98,13215
1952,Midnight Cowboy (1969),1969,3.98,7513
3334,Key Largo (1948),1948,3.98,3211
581,"Celluloid Closet, The (1995)",1995,3.98,1938
57183,Like Stars on Earth (Taare Zameen Par) (2007),2007,3.98,636
1263,"Deer Hunter, The (1978)",1978,3.98,13621
1719,"Sweet Hereafter, The (1997)",1997,3.98,3942
4422,Cries and Whispers (Viskningar och rop) (1972),1972,3.97,1037
7505,"Kingdom, The (Riget) (1994)",1994,3.97,504
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),1991,3.97,1287
1066,Shall We Dance (1937),1937,3.97,1477
2010,Metropolis (1927),1927,3.97,7290
8484,"Human Condition I, The (Ningen no joken I) (1959)",1959,3.97,226
82143,Alone in the Wilderness (2004),2004,3.97,410
2804,"Christmas Story, A (1983)",1983,3.97,15016
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),1974,3.97,609
7939,Through a Glass Darkly (Såsom i en spegel) (1961),1961,3.97,732
59753,Memories of Matsuko (Kiraware Matsuko no isshô) (2006),2006,3.97,73
933,To Catch a Thief (1955),1955,3.97,5728
8125,Sunrise: A Song of Two Humans (1927),1927,3.97,868
6777,Judgment at Nuremberg (1961),1961,3.97,1289
73881,3 Idiots (2009),2009,3.97,2147
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),1983,3.97,3422
26090,"Easy Life, The (Il Sorpasso) (1962)",1962,3.97,137
104374,About Time (2013),2013,3.97,7969
1292,Being There (1979),1979,3.97,7154
457,"Fugitive, The (1993)",1993,3.97,57073
90341,Catching Hell (2011),2011,3.97,65
1270,Back to the Future (1985),1985,3.97,61879
195671,An Elephant Sitting Still (2018),2018,3.97,81
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",2006,3.97,26258
89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",2011,3.97,2476
194448,Green Book (2018),2018,3.97,5577
1192,Paris Is Burning (1990),1990,3.97,1443
205156,Jojo Rabbit (2019),2019,3.97,6094
106889,Tim's Vermeer (2013),2013,3.97,358
1235,Harold and Maude (1971),1971,3.97,9462
58,"Postman, The (Postino, Il) (1994)",1994,3.97,11659
67504,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),1971,3.97,62
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",1972,3.97,2313
30749,Hotel Rwanda (2004),2004,3.97,14276
85312,"House of Small Cubes, The (Tsumiki no ie) (2008)",2008,3.97,302
138835,Return to Treasure Island (1988),1988,3.97,181
4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977),1977,3.97,884
8128,Au revoir les enfants (1987),1987,3.97,1063
129514,George Carlin: It's Bad for Ya! (2008),2008,3.97,665
69524,Raiders of the Lost Ark: The Adaptation (1989),1989,3.97,1312
965,"39 Steps, The (1935)",1935,3.97,4207
34405,Serenity (2005),2005,3.97,15364
7116,Diabolique (Les diaboliques) (1955),1955,3.96,1761
94959,Moonrise Kingdom (2012),2012,3.96,12136
3338,For All Mankind (1989),1989,3.96,401
93721,Jiro Dreams of Sushi (2011),2011,3.96,2357
100714,Before Midnight (2013),2013,3.96,3119
91529,"Dark Knight Rises, The (2012)",2012,3.96,30369
141946,Meru (2015),2015,3.96,247
163112,Winnie the Pooh Goes Visiting (1971),1971,3.96,191
51455,God Grew Tired of Us (2006),2006,3.96,68
2970,Fitzcarraldo (1982),1982,3.96,1791
665,Underground (1995),1995,3.96,1499
26094,"Eclisse, L' (Eclipse) (1962)",1962,3.96,467
171647,Pink Floyd: Live at Pompeii (1972),1972,3.96,120
3037,Little Big Man (1970),1970,3.96,4273
136477,One Froggy Evening (1955),1955,3.96,211
589,Terminator 2: Judgment Day (1991),1991,3.96,68383
556,"War Room, The (1993)",1993,3.96,1288
6331,Spellbound (2002),2002,3.96,3177
175397,"In the blue sea, in the white foam. (1984)",1984,3.96,78
3362,Dog Day Afternoon (1975),1975,3.96,9597
3578,Gladiator (2000),2000,3.96,57449
27834,"Return, The (Vozvrashcheniye) (2003)",2003,3.96,900
6660,"Red Shoes, The (1948)",1948,3.96,901
2692,Run Lola Run (Lola rennt) (1998),1998,3.96,22239
254726,Dune (2021),2021,3.96,5332
3989,One Day in September (1999),1999,3.96,620
30856,Rebels of the Neon God (Qing shao nian nuo zha) (1992),1992,3.96,97
4995,"Beautiful Mind, A (2001)",2001,3.96,41139
31437,Nobody Knows (Dare mo shiranai) (2004),2004,3.96,710
139106,You Don't Know Bo (2012),2012,3.96,72
8491,White Heat (1949),1949,3.96,875
111759,Edge of Tomorrow (2014),2014,3.96,19760
172589,Winter in Prostokvashino (1984),1984,3.96,131
8542,"Day at the Races, A (1937)",1937,3.96,1040
118302,The Pokrovsky Gates (1983),1983,3.96,118
1245,Miller's Crossing (1990),1990,3.96,7280
246604,Evangelion: 3.0+1.0 Thrice Upon a Time (2021),2021,3.96,141
5878,Talk to Her (Hable con Ella) (2002),2002,3.96,4476
1242,Glory (1989),1989,3.96,13152
3198,Papillon (1973),1973,3.96,5270
176371,Blade Runner 2049 (2017),2017,3.96,11094
26325,Hearts and Minds (1974),1974,3.96,128
7981,Infernal Affairs (Mou gaan dou) (2002),2002,3.96,3041
109889,Cranford (2007),2007,3.96,58
5017,"Big Heat, The (1953)",1953,3.96,880
5989,Catch Me If You Can (2002),2002,3.96,38652
164280,Endless Poetry (2016),2016,3.96,80
157318,Perfect Strangers (2016),2016,3.96,639
6273,In a Lonely Place (1950),1950,3.96,784
154358,The Barkley Marathons: The Race That Eats Its Young (2015),2015,3.96,203
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),1996,3.96,1960
5319,Nine Queens (Nueve reinas) (2000),2000,3.96,1774
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",2000,3.96,693
69761,Through the Olive Trees (Zire darakhatan zeyton) (1994),1994,3.96,89
3467,Hud (1963),1963,3.95,1711
4406,"Man Who Shot Liberty Valance, The (1962)",1962,3.95,2425
3645,Cleo from 5 to 7 (Cléo de 5 à 7) (1962),1962,3.95,637
2677,Buena Vista Social Club (1999),1999,3.95,2877
5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",1945,3.95,747
203375,Ford v. Ferrari (2019),2019,3.95,4908
112556,Gone Girl (2014),2014,3.95,20160
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",1958,3.95,1463
5825,"Life and Death of Colonel Blimp, The (1943)",1943,3.95,487
1238,Local Hero (1983),1983,3.95,3342
86345,Louis C.K.: Hilarious (2010),2010,3.95,2158
185927,Wild Wild Country (2018),2018,3.95,725
5121,Stroszek (1977),1977,3.95,523
1046,Beautiful Thing (1996),1996,3.95,1415
101850,Death on the Staircase (Soupçons) (2004),2004,3.95,305
68954,Up (2009),2009,3.95,36382
197879,Apollo 11 (2019),2019,3.95,784
4334,Yi Yi (2000),2000,3.95,983
116975,Long Way Round (2004),2004,3.95,70
104072,The Count of Monte Cristo (1998),1998,3.95,50
2927,Brief Encounter (1946),1946,3.95,1309
30803,3-Iron (Bin-jip) (2004),2004,3.95,1644
68956,Late Autumn (Akibiyori) (1960),1960,3.95,98
118888,Dave Chappelle: For What it's Worth (2004),2004,3.95,448
8620,"Exterminating Angel, The (Ángel exterminador, El) (1962)",1962,3.95,868
4920,"Now, Voyager (1942)",1942,3.95,597
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",1973,3.95,1181
25850,Holiday (1938),1938,3.95,604
33264,Satan's Tango (Sátántangó) (1994),1994,3.95,182
1175,Delicatessen (1991),1991,3.95,8405
2070,Tender Mercies (1983),1983,3.95,1803
3814,Love and Death (1975),1975,3.95,2136
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",1964,3.95,9062
3736,"Ace in the Hole (Big Carnival, The) (1951)",1951,3.95,929
1927,All Quiet on the Western Front (1930),1930,3.95,2947
599,"Wild Bunch, The (1969)",1969,3.95,3824
104636,TT3D: Closer to the Edge (2011),2011,3.95,65
159849,Bo Burnham: Make Happy (2016),2016,3.95,491
76208,"Cremator, The (Spalovac mrtvol) (1969)",1969,3.95,176
2932,Days of Heaven (1978),1978,3.95,2098
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),1962,3.95,755
95654,Geri's Game (1997),1997,3.95,1385
7979,Monterey Pop (1968),1968,3.95,339
139100,Once Brothers (2010),2010,3.95,64
17,Sense and Sensibility (1995),1995,3.95,22251
33154,Enron: The Smartest Guys in the Room (2005),2005,3.95,1839
2624,After Life (Wandafuru raifu) (1998),1998,3.94,900
26550,Mishima: A Life in Four Chapters (1985),1985,3.94,272
6981,"Ordet (Word, The) (1955)",1955,3.94,371
170425,Monsieur & Madame Adelman (2017),2017,3.94,54
250010,Bo Burnham: Inside (2021),2021,3.94,1602
206399,For Sama (2019),2019,3.94,99
5022,"Servant, The (1963)",1963,3.94,350
61240,Let the Right One In (Låt den rätte komma in) (2008),2008,3.94,7318
7820,"Virgin Spring, The (Jungfrukällan) (1960)",1960,3.94,841
2819,Three Days of the Condor (3 Days of the Condor) (1975),1975,3.94,4117
69529,Home (2009),2009,3.94,498
116951,Bo Burnham: what. (2013),2013,3.94,480
5120,Sleuth (1972),1972,3.94,1730
86347,Louis C.K.: Chewed Up (2008),2008,3.94,1702
188829,Capernaum (2018),2018,3.94,460
3265,Hard-Boiled (Lat sau san taam) (1992),1992,3.94,3238
1734,My Life in Pink (Ma vie en rose) (1997),1997,3.94,1918
1036,Die Hard (1988),1988,3.94,45553
140174,Room (2015),2015,3.94,6391
55908,"Man from Earth, The (2007)",2007,3.94,4306
27366,Werckmeister Harmonies (Werckmeister harmóniák) (2000),2000,3.94,308
119153,Bill Burr: You People Are All the Same (2012),2012,3.94,280
37240,Why We Fight (2005),2005,3.94,872
27815,"Chorus, The (Choristes, Les) (2004)",2004,3.94,1949
1537,Shall We Dance? (Shall We Dansu?) (1996),1996,3.94,3981
224208,"Quo vadis, Aida? (2020)",2020,3.94,108
215,Before Sunrise (1995),1995,3.94,8476
2609,"King of Masks, The (Bian Lian) (1996)",1996,3.94,501
7478,Swimming to Cambodia (1987),1987,3.94,434
6791,Babette's Feast (Babettes gæstebud) (1987),1987,3.94,1432
1231,"Right Stuff, The (1983)",1983,3.94,8323
1246,Dead Poets Society (1989),1989,3.94,31035
143990,Little Dorrit (2008),2008,3.94,89
946,To Be or Not to Be (1942),1942,3.94,1730
4967,No Man's Land (2001),2001,3.94,2227
187717,Won't You Be My Neighbor? (2018),2018,3.94,1218
26171,Play Time (a.k.a. Playtime) (1967),1967,3.94,704
7091,Horse Feathers (1932),1932,3.94,1046
7560,Fail-Safe (1964),1964,3.94,1095
4262,Scarface (1983),1983,3.94,19546
114554,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)",2013,3.94,1001
2288,"Thing, The (1982)",1982,3.94,14719
72356,Partly Cloudy (2009),2009,3.94,1369
126426,Solyaris (1968),1968,3.94,303
2289,"Player, The (1992)",1992,3.94,8255
4878,Donnie Darko (2001),2001,3.94,35452
65514,Ip Man (2008),2008,3.94,4227
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),1992,3.93,4077
72035,Dimensions of Dialogue (Moznosti dialogu) (1982),1982,3.93,115
5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)",1957,3.93,429
3739,Trouble in Paradise (1932),1932,3.93,566
5368,Ballad of a Soldier (Ballada o soldate) (1959),1959,3.93,214
7241,Kanal (1957),1957,3.93,221
106782,"Wolf of Wall Street, The (2013)",2013,3.93,26861
95858,For the Birds (2000),2000,3.93,1720
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",1998,3.93,1385
2997,Being John Malkovich (1999),1999,3.93,36151
163909,Divines (2016),2016,3.93,68
5194,Who's Singin' Over There? (a.k.a. Who Sings Over There) (Ko to tamo peva) (1980),1980,3.93,68
25750,Sherlock Jr. (1924),1924,3.93,936
103984,"Great Beauty, The (Grande Bellezza, La) (2013)",2013,3.93,1296
95311,Presto (2008),2008,3.93,1023
4914,Breathless (À bout de souffle) (1960),1960,3.93,2802
104283,"Wind Rises, The (Kaze tachinu) (2013)",2013,3.93,2177
1274,Akira (1988),1988,3.93,11622
2966,"Straight Story, The (1999)",1999,3.93,4346
7786,Genghis Blues (1999),1999,3.93,214
7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),1962,3.93,751
66934,Dr. Horrible's Sing-Along Blog (2008),2008,3.93,5158
32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),1958,3.93,564
4037,House of Games (1987),1987,3.93,2204
55442,Persepolis (2007),2007,3.93,4278
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",2002,3.93,895
127441,Last Days in Vietnam (2014),2014,3.93,80
94024,Louis Theroux: The Most Hated Family in America in Crisis (2011),2011,3.93,123
84156,Happy People: A Year in the Taiga (2010),2010,3.93,310
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",1970,3.93,698
7759,Nostalghia (1983),1983,3.93,603
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",1968,3.93,344
29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1995,3.93,9413
32649,"Special Day, A (Giornata particolare, Una) (1977)",1977,3.93,164
6235,Europa Europa (Hitlerjunge Salomon) (1990),1990,3.93,1062
214955,Better Days (2019),2019,3.93,64
116833,Son of the White Mare (1981),1981,3.93,64
134326,The Taming of the Scoundrel (1980),1980,3.93,177
7941,Smiles of a Summer Night (Sommarnattens leende) (1955),1955,3.93,474
1296,"Room with a View, A (1986)",1986,3.93,6778
6993,Hannah and Her Sisters (1986),1986,3.93,3168
8154,"Dolce Vita, La (1960)",1960,3.93,2178
86536,High School (1968),1968,3.93,56
3310,"Kid, The (1921)",1921,3.93,1805
927,"Women, The (1939)",1939,3.93,979
2732,Jules and Jim (Jules et Jim) (1961),1961,3.93,2244
2067,Doctor Zhivago (1965),1965,3.93,6381
1953,"French Connection, The (1971)",1971,3.93,9961
107130,"Adventure in Space and Time, An (2013)",2013,3.93,131
118930,Bill Burr: I'm Sorry You Feel That Way (2014),2014,3.93,390
117533,Citizenfour (2014),2014,3.93,2306
8235,Safety Last! (1923),1923,3.93,643
4187,Lilies of the Field (1963),1963,3.93,914
971,Cat on a Hot Tin Roof (1958),1958,3.93,3339
86377,Louis C.K.: Shameless (2007),2007,3.93,2134
8239,Viridiana (1961),1961,3.92,599
61406,John Adams (2008),2008,3.92,458
6639,Wait Until Dark (1967),1967,3.92,1439
6902,Interstate 60 (2002),2002,3.92,1244
26802,And Life Goes On (a.k.a. Life and Nothing More) (Zendegi va digar hich) (1992),1992,3.92,66
3347,Never Cry Wolf (1983),1983,3.92,1383
1069,"Murder, My Sweet (1944)",1944,3.92,876
208939,Klaus (2019),2019,3.92,1788
6380,Capturing the Friedmans (2003),2003,3.92,2135
52885,Paprika (Papurika) (2006),2006,3.92,3909
1449,Waiting for Guffman (1996),1996,3.92,6433
184257,Making a Murderer (2015),2015,3.92,909
190077,The Wild Pear Tree (2018),2018,3.92,116
7937,"Silence, The (Tystnaden) (1963)",1963,3.92,547
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),1992,3.92,572
45192,"Nibelungen: Siegfried, Die (1924)",1924,3.92,77
281096,Puss in Boots: The Last Wish (2022),2022,3.92,1301
143309,"Liza, the Fox-Fairy (2015)",2015,3.92,83
1809,Fireworks (Hana-bi) (1997),1997,3.92,1348
32497,Love Letter (1995) ,1995,3.92,57
36,Dead Man Walking (1995),1995,3.92,21759
33794,Batman Begins (2005),2005,3.92,41686
1243,Rosencrantz and Guildenstern Are Dead (1990),1990,3.92,4477
130510,Berserk: The Golden Age Arc 3 - Descent (2013),2013,3.92,182
158966,Captain Fantastic (2016),2016,3.92,3109
8207,"Day of the Jackal, The (1973)",1973,3.92,2187
73344,"Prophet, A (Un Prophète) (2009)",2009,3.92,2074
166369,Sour Grapes (2016),2016,3.92,100
919,"Wizard of Oz, The (1939)",1939,3.92,29260
165551,Lion (2016),2016,3.92,2501
26318,"Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)",1974,3.92,297
136204,The Second Mother (2015),2015,3.92,204
89090,Bill Cunningham New York (2011),2011,3.92,216
27727,Head-On (Gegen die Wand) (2004),2004,3.92,1010
5059,Little Dieter Needs to Fly (1997),1997,3.92,424
6104,Monty Python Live at the Hollywood Bowl (1982),1982,3.92,2793
2917,Body Heat (1981),1981,3.92,4122
265,Like Water for Chocolate (Como agua para chocolate) (1992),1992,3.92,12026
3365,"Searchers, The (1956)",1956,3.92,2887
907,"Gay Divorcee, The (1934)",1934,3.92,950
475,In the Name of the Father (1993),1993,3.92,9723
4546,"Vanishing, The (Spoorloos) (1988)",1988,3.92,1940
48774,Children of Men (2006),2006,3.92,20686
38304,No Direction Home: Bob Dylan (2005),2005,3.92,902
171179,George Carlin: Doin' it Again (1990),1990,3.92,84
114028,Pride (2014),2014,3.92,797
1944,From Here to Eternity (1953),1953,3.92,3181
4999,Dodsworth (1936),1936,3.92,257
167392,Dangal (2016),2016,3.92,548
120625,The Fool (2014),2014,3.92,351
8199,Ugetsu (Ugetsu monogatari) (1953),1953,3.92,666
47491,Adam's Apples (Adams æbler) (2005),2005,3.92,1058
3006,"Insider, The (1999)",1999,3.92,9981
3508,"Outlaw Josey Wales, The (1976)",1976,3.92,4066
97984,Wake in Fright (1971),1971,3.92,260
59387,"Fall, The (2006)",2006,3.92,3203
89774,Warrior (2011),2011,3.91,4486
236991,CODA (2021),2021,3.91,915
201861,Don't Hug Me I'm Scared 4 (2015),2015,3.91,158
7064,Beauty and the Beast (La belle et la bête) (1946),1946,3.91,1279
117364,Virunga (2014),2014,3.91,169
2612,Mildred Pierce (1945),1945,3.91,1327
632,Land and Freedom (Tierra y libertad) (1995),1995,3.91,424
156387,Sing Street (2016),2016,3.91,1646
168492,Call Me by Your Name (2017),2017,3.91,3190
32525,The Earrings of Madame de... (1953),1953,3.91,243
135867,Rabbit Fire (1951),1951,3.91,133
159811,The Bremen Town Musicians (1969),1969,3.91,161
49917,When the Levees Broke: A Requiem in Four Acts (2006),2006,3.91,155
2313,"Elephant Man, The (1980)",1980,3.91,7959
60201,"Color of Pomegranates, The (Sayat Nova) (1968)",1968,3.91,235
7706,Animal Crackers (1930),1930,3.91,1123
225173,Soul (2020),2020,3.91,4486
138702,Feast (2014),2014,3.91,806
7023,"Wedding Banquet, The (Xi yan) (1993)",1993,3.91,941
96075,Bleak House (2005),2005,3.91,102
6271,Day for Night (La Nuit Américaine) (1973),1973,3.91,696
71131,"Most Hated Family in America, The (2007)",2007,3.91,469
1305,"Paris, Texas (1984)",1984,3.91,3312
2176,Rope (1948),1948,3.91,4409
92904,We Were Here (2011),2011,3.91,67
8195,"Avventura, L' (Adventure, The) (1960)",1960,3.91,865
32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1995,3.91,55275
112852,Guardians of the Galaxy (2014),2014,3.91,26482
134853,Inside Out (2015),2015,3.91,21483
25898,Day of Wrath (Vredens dag) (1943),1943,3.91,260
161582,Hell or High Water (2016),2016,3.91,4099
6982,Forbidden Games (Jeux interdits) (1952),1952,3.91,270
2919,"Year of Living Dangerously, The (1982)",1982,3.91,2927
57669,In Bruges (2008),2008,3.91,15472
25963,"Young and the Damned, The (Olvidados, Los) (1950)",1950,3.91,318
5288,"Atomic Cafe, The (1982)",1982,3.91,597
141844,12 Chairs (1971),1971,3.91,197
2918,Ferris Bueller's Day Off (1986),1986,3.91,33683
3735,Serpico (1973),1973,3.91,5250
275515,Close (2022),2022,3.91,76
